Collection,Dialect,Record,Concept,XPath,Content
OLI,ISO,oli_htdma.xml,Last Name,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Cynthia, Salwen"
OLI,ISO,oli_htdma.xml,Last Name,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Janek, Uin"
OLI,ISO,oli_htdma.xml,Lineage Scope,/*/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:lineage/gmd:LI_Lineage/gmd:statement//*,"Data Quality Reports (DQR) are available at the ARM archive."
OLI,ISO,oli_htdma.xml,Lineage Statement,/*/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:lineage/gmd:LI_Lineage/gmd:statement//*,"Data Quality Reports (DQR) are available at the ARM archive."
OLI,ISO,oli_htdma.xml,Metadata Access Constraints,/*/gmd:identificationInfo/*/gmd:resourceConstraints/gmd:MD_LegalConstraints/gmd:accessConstraints/gmd:MD_RestrictionCode,"Free Registration Required"
OLI,ISO,oli_htdma.xml,Metadata Contact,/*/gmd:contact,"ARM Archive User Services distributor armarchive@ornl.gov 1-888-ARM-DATA http://www.archive.arm.gov/ http://www.arm.gov/ The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data. information armarchive@ornl.gov 1-888-ARM-DATA http://www.archive.arm.gov/ http://www.arm.gov/ ARM Data Center Custodian"
OLI,ISO,oli_htdma.xml,Metadata Dates,/*/gmd:dateStamp/gco:Date,"20160727"
OLI,ISO,oli_htdma.xml,Metadata Identifier,/*/gmd:fileIdentifier//*,"gov.doe.arm.oli.htdma"
OLI,ISO,oli_htdma.xml,Metadata Language,/*/gmd:language//*,"en"
OLI,ISO,oli_htdma.xml,Metadata Modified Date,/*/gmd:dateStamp/gco:Date,"20160727"
OLI,ISO,oli_htdma.xml,Metadata Standard Citation,/*/gmd:metadataStandardName,"ISO 19115-2 Geographic Information - Metadata - Part 2: Extensions for Imagery and Gridded Data"
OLI,ISO,oli_htdma.xml,Metadata Standard Version,/*/gmd:metadataStandardVersion,"ISO 19115-2:2009(E)"
OLI,ISO,oli_htdma.xml,Middle Name,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Alice, Cialella"
OLI,ISO,oli_htdma.xml,Middle Name,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Scott, Smith"
OLI,ISO,oli_htdma.xml,Middle Name,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Gunnar, Senum"
OLI,ISO,oli_htdma.xml,Middle Name,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Stephen, Springston"
OLI,ISO,oli_htdma.xml,Middle Name,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Cynthia, Salwen"
OLI,ISO,oli_htdma.xml,Middle Name,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Janek, Uin"
OLI,ISO,oli_htdma.xml,Online Resource Description,//gmd:CI_OnlineResource/gmd:description//*,"The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data."
OLI,ISO,oli_htdma.xml,Online Resource Description,//gmd:CI_OnlineResource/gmd:description//*,"ARM Data Center"
OLI,ISO,oli_htdma.xml,Online Resource Description,//gmd:CI_OnlineResource/gmd:description//*,"Data collected through the routine operations and scientific field experiments of the ARM Climate Research Facility are stored at and distributed through the Archive. These data are available free of charge to the public and can be acc essed through any of the interfaces below. Upon selection of an interface, a new window will ask you to sign in, or, if not already registered with the Archive, to complete the free and easy registration process."
OLI,ISO,oli_htdma.xml,Online Resource Description,//gmd:CI_OnlineResource/gmd:description//*,"The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data."
OLI,ISO,oli_htdma.xml,Online Resource Name/Title,//gmd:CI_OnlineResource/gmd:name//*,"http://www.arm.gov/"
OLI,ISO,oli_htdma.xml,Online Resource Name/Title,//gmd:CI_OnlineResource/gmd:name//*,"http://www.arm.gov/"
OLI,ISO,oli_htdma.xml,Online Resource Name/Title,//gmd:CI_OnlineResource/gmd:name//*,"ARM Archive User Services"
OLI,ISO,oli_htdma.xml,Online Resource Name/Title,//gmd:CI_OnlineResource/gmd:name//*,"http://www.archive.arm.gov/"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"ARM Archive User Services"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"ARM DATA CENTER"
OLI,ISO,oli_htdma.xml,Organization Name,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"ARM Archive User Services"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Alice, Cialella"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Scott, Smith"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Gunnar, Senum"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Stephen, Springston"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Cynthia, Salwen"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:individualName//*,"Janek, Uin"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"ARM Archive User Services"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"Brookhaven National Laboratory"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"ARM DATA CENTER"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:organisationName//*,"ARM Archive User Services"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov 1-888-ARM-DATA http://www.archive.arm.gov/ http://www.arm.gov/ The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data. information"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.archive.arm.gov/ http://www.arm.gov/ The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data. information"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.archive.arm.gov/ http://www.arm.gov/ The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data. information"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.archive.arm.gov/"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.archive.arm.gov/"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.arm.gov/"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.arm.gov/"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data."
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data."
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"information"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"information"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov 1-888-ARM-DATA http://www.archive.arm.gov/ http://www.arm.gov/ ARM Data Center Custodian"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"armarchive@ornl.gov"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.archive.arm.gov/ http://www.arm.gov/ ARM Data Center Custodian"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.archive.arm.gov/ http://www.arm.gov/ ARM Data Center Custodian"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.archive.arm.gov/"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.archive.arm.gov/"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.arm.gov/"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"http://www.arm.gov/"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"ARM Data Center"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"ARM Data Center"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Custodian"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Custodian"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Ave.,Bldg. 490D - PO Box 5000 Upton NY 11973-5000 US (631) 344-3286"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Ave.,Bldg. 490D - PO Box 5000 Upton NY 11973-5000 US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Ave.,Bldg. 490D - PO Box 5000 Upton NY 11973-5000 US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Ave.,Bldg. 490D - PO Box 5000"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Ave.,Bldg. 490D - PO Box 5000"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973-5000"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973-5000"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-3286"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-3286"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-3286"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-3286"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815, Upton NY 11973 United States (631) 344-7197"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815, Upton NY 11973 United States"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815, Upton NY 11973 United States"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"United States"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"United States"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-7197"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-7197"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-7197"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-7197"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E, Upton NY 11973 US (631) 344-3896"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E, Upton NY 11973 US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E, Upton NY 11973 US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-3896"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-3896"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-3896"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-3896"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E, Upton NY 11973 US (631) 344-4477"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E, Upton NY 11973 US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E, Upton NY 11973 US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"30 Bell Avenue, Bldg. 815-E,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-4477"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-4477"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-4477"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"(631) 344-4477"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815E, Upton NY 11973 United States 631-344-3461"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815E, Upton NY 11973 United States"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815E, Upton NY 11973 United States"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815E,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Building 815E,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"United States"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"United States"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"631-344-3461"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"631-344-3461"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"631-344-3461"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"631-344-3461"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Bldg 815E, Upton NY 11973 US 6313443612 1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Bldg 815E, Upton NY 11973 US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Bldg 815E, Upton NY 11973 US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Bldg 815E,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Bldg 815E,"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"Upton"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"NY"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"11973"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"US"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"6313443612 1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"6313443612"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"6313443612"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"6313443612"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,"1-888-ARM-DATA"
OLI,ISO,oli_htdma.xml,Party,//gmd:CI_ResponsibleParty/gmd:contactInfo//*,""
